Profile Key 1,Profile Key 2,IDENT,D1,SIB,D2,D(3)
BF147-NA,CF147-NA,<10000,93202.3,<10000,<10000,<10000
BF148-NA,BM148-NA,<10000,<10000,97464.6,<10000,<10000
BF148-NA,CM147-NA,<10000,237321,58199.5,<10000,<10000
BF148-NA,CF148-NA,<10000,85103.6,<10000,<10000,<10000
BM148-NA,CM38-NA,<10000,<10000,29220.1,<10000,<10000
BM148-NA,CF39-NA,<10000,40543.9,12519.2,<10000,<10000
BM148-NA,CM147-NA,<10000,27150.7,<10000,<10000,<10000
BM148-NA,CM148-NA,<10000,53331.9,<10000,<10000,<10000
BF149-NA,CM148-NA,<10000,44839.2,<10000,<10000,<10000
BF149-NA,CF149-NA,<10000,365070,<10000,<10000,<10000
BM149-NA,CM149-NA,<10000,123826,30661.2,<10000,<10000
BM149-NA,CF150-NA,<10000,229891,<10000,<10000,<10000
BF150-NA,BM150-NA,<10000,<10000,286917,<10000,<10000
BF150-NA,CM149-NA,<10000,451882,65914.6,<10000,<10000
BF150-NA,CF150-NA,<10000,536307,<10000,<10000,<10000
BM150-NA,CM150-NA,<10000,11050.5,<10000,<10000,<10000
BF151-NA,BM151-NA,<10000,<10000,137756,<10000,<10000
BF151-NA,CM150-NA,<10000,865287,43152.8,10039.7,<10000
BF151-NA,CF151-NA,<10000,50219.9,<10000,<10000,<10000
BM151-NA,CM151-NA,<10000,136305,<10000,<10000,<10000
BM151-NA,CF152-NA,<10000,2.0299e+06,89723.1,17794.8,<10000
BF152-NA,BM152-NA,<10000,<10000,726457,<10000,<10000
BF152-NA,CM151-NA,<10000,180623,166312,<10000,<10000
BF152-NA,CF152-NA,<10000,2.93209e+06,6.40106e+07,18308.1,<10000
BM152-NA,CM152-NA,<10000,87270.9,24597.3,<10000,<10000
BM152-NA,CF153-NA,<10000,385468,815390,<10000,<10000
BF153-NA,BM153-NA,<10000,<10000,183831,<10000,<10000
BF153-NA,CM152-NA,<10000,412353,192467,<10000,<10000
BM153-NA,CM153-NA,<10000,697122,535051,11507.5,<10000
BM153-NA,CF154-NA,<10000,23968.1,<10000,<10000,<10000
BF154-NA,BM154-NA,<10000,<10000,55478.7,<10000,<10000
BF154-NA,CM153-NA,<10000,638928,41328.9,<10000,<10000
BF154-NA,CF154-NA,<10000,4.099e+06,1.08806e+06,20459.9,<10000
BM154-NA,CM154-NA,<10000,81912.8,14021,<10000,<10000
BF155-NA,CM154-NA,<10000,41844.9,11444.4,<10000,<10000
BF155-NA,CF155-NA,<10000,32694.4,<10000,<10000,<10000
BM155-NA,CF156-NA,<10000,88274.9,<10000,<10000,<10000
BF156-NA,CM155-NA,<10000,28742.6,11620.7,<10000,<10000
BF156-NA,CF156-NA,<10000,375322,23393.5,<10000,<10000
BM156-NA,CF157-NA,<10000,18375.1,<10000,<10000,<10000
BF157-NA,BM157-NA,<10000,<10000,13430.6,<10000,<10000
BF157-NA,CM156-NA,<10000,45650.3,<10000,<10000,<10000
BF157-NA,CF157-NA,<10000,252487,11819.5,<10000,<10000
BM157-NA,CF157-NA,<10000,<10000,22472.3,<10000,<10000
BM157-NA,CM157-NA,<10000,247850,<10000,<10000,<10000
BM157-NA,CF158-NA,<10000,871338,20696.3,<10000,<10000
BF158-NA,BM158-NA,<10000,<10000,43393.5,<10000,<10000
BF158-NA,CM157-NA,<10000,13519.1,<10000,<10000,<10000
BF158-NA,CF158-NA,<10000,17282.5,<10000,<10000,<10000
BM158-NA,CM158-NA,<10000,10719.5,<10000,<10000,<10000
BM158-NA,CF159-NA,<10000,117827,77174.5,<10000,<10000
BF159-NA,CM158-NA,<10000,101383,44067.3,<10000,<10000
BF159-NA,CF159-NA,<10000,66250.9,<10000,<10000,<10000
BM159-NA,CM159-NA,<10000,18790.6,<10000,<10000,<10000
BM159-NA,CF160-NA,<10000,20174.7,<10000,<10000,<10000
BF160-NA,CM159-NA,<10000,8.34568e+06,5.05516e+06,37200.8,<10000
BF160-NA,CF160-NA,<10000,2.68892e+06,1.29296e+06,18855.4,<10000
BF161-NA,CM160-NA,<10000,13819.5,<10000,<10000,<10000
BF161-NA,CF161-NA,<10000,55336,152610,<10000,<10000
BM161-NA,CM161-NA,<10000,47758.4,<10000,<10000,<10000
BM161-NA,CF162-NA,<10000,27582.2,<10000,<10000,<10000
BF162-NA,BM162-NA,<10000,<10000,79852.8,<10000,<10000
BF162-NA,CM161-NA,<10000,201313,12797.8,<10000,<10000
BF162-NA,CF162-NA,<10000,17843.9,<10000,<10000,<10000
BM162-NA,CM162-NA,<10000,1.01472e+06,<10000,<10000,<10000
BM162-NA,CF163-NA,<10000,29402.9,<10000,<10000,<10000
BF163-NA,CM162-NA,<10000,305508,<10000,<10000,<10000
BF163-NA,CF163-NA,<10000,440621,<10000,<10000,<10000
BM163-NA,CM163-NA,<10000,34644.9,<10000,<10000,<10000
BM163-NA,CF164-NA,<10000,443558,<10000,<10000,<10000
BF164-NA,CM163-NA,<10000,63342.3,<10000,<10000,<10000
BF164-NA,CF164-NA,<10000,49260,<10000,<10000,<10000
BM164-NA,CM164-NA,<10000,29687.6,<10000,<10000,<10000
BM164-NA,CF165-NA,<10000,130423,<10000,<10000,<10000
BF165-NA,BM165-NA,<10000,<10000,2.32374e+08,39932.7,<10000
BF165-NA,CM164-NA,<10000,36308.6,<10000,<10000,<10000
BF165-NA,CF165-NA,<10000,679335,<10000,<10000,<10000
BM165-NA,CM165-NA,<10000,2.27023e+06,<10000,26567.3,<10000
CM1-NA,CF2-NA,<10000,233635,14290.8,<10000,<10000
CM4-NA,CF5-NA,<10000,<10000,3.12856e+07,<10000,<10000
CM5-NA,CF6-NA,<10000,<10000,24268.9,<10000,<10000
CM9-NA,CF162-NA,<10000,<10000,104763,<10000,<10000
CM10-NA,CF11-NA,<10000,<10000,1.96966e+06,<10000,<10000
CM11-NA,CF12-NA,<10000,<10000,6.06515e+06,12942.4,<10000
CM12-NA,CF13-NA,<10000,<10000,1.95868e+06,<10000,<10000
CM13-NA,CF14-NA,<10000,<10000,19837.7,<10000,<10000
CM14-NA,CF15-NA,<10000,<10000,17277.2,<10000,<10000
CM16-NA,CF17-NA,<10000,167779,125237,<10000,<10000
CM17-NA,CF18-NA,<10000,<10000,106924,<10000,<10000
CM18-NA,CF19-NA,<10000,<10000,19520.5,15733,<10000
CM19-NA,CF20-NA,<10000,<10000,56934.1,<10000,<10000
CM20-NA,CF21-NA,<10000,50570.3,55855.2,<10000,<10000
CM21-NA,CF22-NA,<10000,167555,565860,<10000,<10000
CM21-NA,CM61-NA,<10000,13641.8,<10000,<10000,<10000
CF22-NA,CF165-NA,<10000,<10000,13667.8,<10000,<10000
CM23-NA,CF24-NA,<10000,<10000,4.11857e+07,<10000,<10000
CM25-NA,CF26-NA,<10000,231136,211109,<10000,<10000
CM26-NA,CF27-NA,<10000,39412.1,31431.9,<10000,<10000
CM27-NA,CF28-NA,<10000,<10000,661195,17600.8,<10000
CM28-NA,CF29-NA,<10000,<10000,2.1156e+06,<10000,<10000
CM29-NA,CF30-NA,<10000,<10000,105327,<10000,<10000
CM31-NA,CF32-NA,<10000,<10000,42572.4,<10000,<10000
CM32-NA,CF33-NA,<10000,<10000,447270,<10000,<10000
CM34-NA,CF35-NA,<10000,<10000,374986,<10000,<10000
CM37-NA,CF38-NA,<10000,<10000,122722,<10000,<10000
CM38-NA,CF39-NA,<10000,1.07992e+06,685503,<10000,<10000
CM41-NA,CF42-NA,<10000,<10000,203922,<10000,<10000
CM42-NA,CF43-NA,<10000,<10000,31563.6,<10000,<10000
CM47-NA,CF48-NA,<10000,<10000,14100.4,<10000,<10000
CM55-NA,CF56-NA,<10000,<10000,384294,<10000,<10000
CM56-NA,CF57-NA,<10000,<10000,442024,<10000,<10000
CM59-NA,CF60-NA,<10000,<10000,81822.1,<10000,<10000
CM60-NA,CF61-NA,<10000,3.50309e+06,6.53327e+08,16850.9,<10000
CM62-NA,CF63-NA,<10000,<10000,48899.7,<10000,<10000
CM63-NA,CF64-NA,<10000,<10000,192248,<10000,<10000
CM64-NA,CF65-NA,<10000,60343.3,25639.4,<10000,<10000
CM65-NA,CF66-NA,<10000,<10000,29981.7,10006.2,<10000
CM66-NA,CF67-NA,<10000,37627.6,49235.7,<10000,<10000
CM67-NA,CF68-NA,<10000,<10000,1.18872e+08,<10000,<10000
CM70-NA,CF71-NA,<10000,<10000,647995,<10000,<10000
CM73-NA,CF74-NA,<10000,<10000,108137,<10000,<10000
CM74-NA,CF75-NA,<10000,<10000,4.03773e+07,28285.8,<10000
CM76-NA,CF77-NA,<10000,38738.5,13470.1,<10000,<10000
CM77-NA,CF78-NA,<10000,<10000,325992,<10000,<10000
CM78-NA,CF79-NA,<10000,59823.4,27866.6,<10000,<10000
CM79-NA,CF80-NA,<10000,<10000,3.1921e+09,14850.6,<10000
CM88-NA,CF89-NA,<10000,<10000,15264.5,<10000,<10000
CM89-NA,CF90-NA,<10000,<10000,1.00569e+07,<10000,<10000
CM90-NA,CF91-NA,<10000,<10000,49359.5,<10000,<10000
CM91-NA,CF92-NA,<10000,<10000,60971.4,<10000,<10000
CM92-NA,CF93-NA,<10000,<10000,3.18607e+06,22248.2,<10000
CM93-NA,CF94-NA,<10000,11416.6,15597.1,<10000,<10000
CM94-NA,CF95-NA,<10000,<10000,2.86171e+06,<10000,<10000
CM95-NA,CF96-NA,<10000,<10000,33871.7,<10000,<10000
CM100-NA,CF101-NA,<10000,<10000,1.06929e+06,42884.4,<10000
CM103-NA,CF104-NA,<10000,82836.6,<10000,<10000,<10000
CM104-NA,CF105-NA,<10000,<10000,15786.2,<10000,<10000
CM108-NA,CF109-NA,<10000,<10000,125179,<10000,<10000
CM109-NA,CF110-NA,<10000,1.09381e+06,702421,10173.2,<10000
CM112-NA,CF113-NA,<10000,56001.8,237499,<10000,<10000
CM114-NA,CF115-NA,<10000,<10000,332490,<10000,<10000
CM115-NA,CF116-NA,<10000,<10000,19615.3,<10000,<10000
CM117-NA,CF118-NA,<10000,244748,1.3539e+06,<10000,<10000
CM119-NA,CF120-NA,<10000,35529,305389,<10000,<10000
CM120-NA,CF121-NA,<10000,298659,2.70976e+06,<10000,<10000
CM121-NA,CF122-NA,<10000,<10000,3.21789e+06,21876.9,<10000
CM122-NA,CF123-NA,<10000,<10000,174570,<10000,<10000
CM123-NA,CF124-NA,<10000,<10000,2.8872e+06,23114.6,<10000
CM125-NA,CF126-NA,<10000,<10000,20845.5,<10000,<10000
CM126-NA,CF127-NA,<10000,<10000,10636.9,<10000,<10000
CM127-NA,CF128-NA,<10000,<10000,75729,<10000,<10000
CM128-NA,CF129-NA,<10000,<10000,307238,<10000,<10000
CM130-NA,CF131-NA,<10000,<10000,1.67764e+06,42910.6,<10000
CM131-NA,CF132-NA,<10000,<10000,27931.5,<10000,<10000
CM132-NA,CF133-NA,<10000,519925,3.30106e+07,<10000,<10000
CM134-NA,CF135-NA,<10000,<10000,585227,<10000,<10000
CM135-NA,CF136-NA,<10000,<10000,137735,<10000,<10000
CM136-NA,CF137-NA,<10000,104712,53320.4,<10000,<10000
CM137-NA,CF138-NA,<10000,<10000,3.28937e+07,22219.5,<10000
CM139-NA,CF140-NA,<10000,33868.9,<10000,<10000,<10000
CM140-NA,CF141-NA,<10000,<10000,55185.8,<10000,<10000
CM141-NA,CF142-NA,<10000,1.07997e+06,724520,13447.1,<10000
CM142-NA,CF143-NA,<10000,5.98156e+06,1.08483e+08,20609.4,<10000
CM146-NA,CF147-NA,<10000,763771,29767.7,10654.2,<10000
CM148-NA,CF149-NA,<10000,30649.7,75177.8,<10000,<10000
CM149-NA,CF150-NA,<10000,1.47729e+06,228060,12213.3,<10000
CM152-NA,CF153-NA,<10000,46637.4,119589,<10000,<10000
CM153-NA,CF154-NA,<10000,847310,2.26039e+06,<10000,<10000
CM156-NA,CF157-NA,<10000,<10000,53997.6,<10000,<10000
CM157-NA,CF158-NA,<10000,595307,807785,<10000,<10000
CM159-NA,CF160-NA,<10000,<10000,2.40317e+06,<10000,<10000
